發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
103,08,06,22,45,2,01大同區,南京西路 太原路,0,2,1,B01,1,55,3,7,50,04,02
103,08,06,22,45,2,01大同區,南京西路 太原路,0,2,2,C03,1,28,2,7,50,04,02
103,08,06,22,45,2,01大同區,南京西路 太原路,0,2,3,H02,2,27,2,7,50,04,02
103,08,17,11,04,2,01大同區,民權西路 蘭州街,0,2,1,C03,2,41,2,8,50,04,02
103,08,17,11,04,2,01大同區,民權西路 蘭州街,0,2,2,C03,1,34,3,8,50,04,02
103,08,17,11,04,2,01大同區,民權西路 蘭州街,0,2,3,C03,1,36,3,8,50,04,02
103,08,17,11,04,2,01大同區,民權西路 蘭州街,0,2,4,H02,2,59,2,8,50,04,02
103,08,21,17,38,2,01大同區,環河北路2段污水處前,0,2,1,B12,1,66,4,8,50,11,09
103,08,21,17,38,2,01大同區,環河北路2段污水處前,0,2,2,C03,1,18,2,8,50,11,09
103,08,21,17,38,2,01大同區,環河北路2段污水處前,0,2,3,H02,1,18,2,8,50,11,09
103,08,24,07,32,2,01大同區,承德路 撫順街,0,2,1,F01,2,58,2,8,50,14,09
103,08,24,07,32,2,01大同區,承德路 撫順街,0,2,2,C03,1,34,2,8,50,14,09
103,08,25,11,10,2,01大同區,延平北路 甘谷街,0,1,1,B03,1,24,3,8,50,04,01
103,08,25,11,10,2,01大同區,延平北路 甘谷街,0,1,2,C03,1,76,2,8,50,04,01
103,08,26,09,05,2,01大同區,大同區承德路3段170號,0,1,1,B12,1,31,3,8,50,14,09
103,08,26,09,05,2,01大同區,大同區承德路3段170號,0,1,2,C03,1,32,2,8,50,14,09
103,08,28,09,28,2,01大同區,民權西路 蘭州街,0,1,1,C03,1,24,2,8,50,04,02
103,08,28,09,28,2,01大同區,民權西路 蘭州街,0,1,2,B01,1,60,3,8,50,04,02
103,08,29,22,30,2,01大同區,中華路 忠孝西路,0,1,1,B03,1,43,3,7,50,05,01
103,08,29,22,30,2,01大同區,中華路 忠孝西路,0,1,2,C03,1,58,2,7,50,05,01
103,07,22,12,32,2,01大同區,延平北路 民權西路,0,1,1,G03,1,39,3,8,50,04,01
103,07,22,12,32,2,01大同區,延平北路 民權西路,0,1,2,C03,1,63,2,8,50,04,01
103,07,26,23,20,2,01大同區,重慶北路 涼州街,0,1,1,B03,2,41,3,8,50,04,01
103,07,26,23,20,2,01大同區,重慶北路 涼州街,0,1,2,C03,1,71,2,8,50,04,01
103,07,29,11,25,2,01大同區,大同區承德路3段83號,0,1,1,G06,1,,4,8,50,04,02
103,07,29,11,25,2,01大同區,大同區承德路3段83號,0,1,2,G06,1,,4,8,50,04,02
103,07,29,11,25,2,01大同區,大同區承德路3段83號,0,1,3,C03,1,18,2,8,50,04,02
103,07,29,13,25,2,01大同區,忠孝西路 鄭州路38巷,0,1,1,C03,1,35,2,8,50,04,01
103,07,29,13,25,2,01大同區,忠孝西路 鄭州路38巷,0,1,2,B03,1,55,3,8,50,04,01
103,07,29,17,55,2,01大同區,重慶北路 民族西路,0,1,1,B03,1,20,3,8,50,04,01
103,07,29,17,55,2,01大同區,重慶北路 民族西路,0,1,2,A04,1,51,3,8,50,04,01
103,07,29,17,55,2,01大同區,重慶北路 民族西路,0,1,3,H02,2,17,2,8,50,04,01
103,08,02,15,35,2,01大同區,大同區承德路3段101號,0,2,4,B03,1,,3,8,50,03,02
103,08,02,15,35,2,01大同區,大同區承德路3段101號,0,2,5,H02,2,50,2,8,50,03,02
103,08,05,08,30,2,01大同區,民族西路182巷口,0,3,1,C03,2,52,2,8,50,04,01
103,08,05,08,30,2,01大同區,民族西路182巷口,0,3,2,C03,1,24,2,8,50,04,01
103,08,05,08,30,2,01大同區,民族西路182巷口,0,3,3,H02,2,84,2,8,50,04,01
103,08,05,17,40,2,01大同區,哈密街59巷 哈密街59巷56弄口,0,1,1,C03,1,32,2,8,40,04,01
103,08,05,17,40,2,01大同區,哈密街59巷 哈密街59巷56弄口,0,1,2,B03,1,60,3,8,40,04,01
103,08,06,08,30,2,01大同區,環河北路1段21之1號前,0,1,1,B02,1,36,3,8,50,14,09
103,08,06,08,30,2,01大同區,環河北路1段21之1號前,0,1,2,C03,1,42,2,8,50,14,09
103,08,06,18,10,2,01大同區,忠孝西路 塔城街,0,1,1,C03,1,21,3,8,50,04,01
103,08,06,18,10,2,01大同區,忠孝西路 塔城街,0,1,2,C03,2,31,2,8,50,04,01
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,1,C03,1,20,2,8,50,08,11
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,2,C03,1,19,3,8,50,08,11
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,3,C03,1,34,2,8,50,08,11
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,4,C03,1,17,3,8,50,08,11
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,5,C03,1,34,2,8,50,08,11
103,08,09,22,50,2,01大同區,忠孝橋往三重機車道,0,3,6,C03,1,50,3,8,50,08,11
103,08,10,18,32,2,01大同區,迪化街 歸綏街,0,3,1,C03,2,38,2,8,30,04,02
103,08,10,18,32,2,01大同區,迪化街 歸綏街,0,3,2,B03,1,22,3,8,30,04,02
103,08,10,18,32,2,01大同區,迪化街 歸綏街,0,3,3,H02,2,13,2,8,30,04,02
103,08,10,18,32,2,01大同區,迪化街 歸綏街,0,3,4,H02,1,11,2,8,30,04,02
103,08,11,01,00,2,01大同區,鄭州路 塔城街,0,1,1,B01,1,49,3,8,40,04,01
103,08,11,01,00,2,01大同區,鄭州路 塔城街,0,1,2,C03,1,21,2,8,40,04,01
103,08,12,11,00,2,01大同區,民族西路 承德路,0,1,1,C02,1,34,2,8,50,04,01
103,08,12,11,00,2,01大同區,民族西路 承德路,0,1,2,B02,1,26,3,8,50,04,01
103,08,12,12,15,2,01大同區,大同區萬全街16號,0,1,1,C03,1,43,3,7,0,17,22
103,08,12,12,15,2,01大同區,大同區萬全街16號,0,1,2,H01,1,28,2,7,0,17,22
103,08,15,15,17,2,01大同區,延平北路 民權西路,0,3,1,G04,1,62,2,8,50,04,01
103,08,15,15,17,2,01大同區,延平北路 民權西路,0,3,2,C03,1,19,2,8,50,04,01
103,08,15,15,17,2,01大同區,延平北路 民權西路,0,3,3,C03,1,25,2,8,50,04,01
103,07,25,00,45,2,01大同區,民權西路 承德路,0,2,1,B03,1,49,4,7,50,03,01
103,08,31,17,03,2,01大同區,大同區民生西路319號,0,1,1,B03,1,36,3,8,50,14,09
103,08,31,17,03,2,01大同區,大同區民生西路319號,0,1,2,F01,2,28,2,8,50,14,09
103,08,31,17,03,2,01大同區,大同區民生西路319號,0,1,3,B03,1,32,3,8,50,14,09
103,09,05,08,46,2,01大同區,承德路 民族西路,0,2,1,C03,1,25,2,8,50,04,01
103,09,05,08,46,2,01大同區,承德路 民族西路,0,2,2,C03,2,23,2,8,50,04,01
103,09,12,23,19,2,01大同區,延平北路 民權西路,0,2,1,C03,2,22,2,7,50,04,01
103,09,12,23,19,2,01大同區,延平北路 民權西路,0,2,2,C03,1,65,2,7,50,04,01
103,07,20,11,48,2,01大同區,延平北路 涼州街,0,1,1,B03,1,50,3,8,50,04,02
103,07,20,11,48,2,01大同區,延平北路 涼州街,0,1,2,C03,1,18,2,8,50,04,02
103,07,24,10,28,2,01大同區,大同區台北橋,0,1,1,C03,1,26,4,8,40,08,11
103,07,24,10,28,2,01大同區,大同區台北橋,0,1,2,C03,1,80,2,8,40,08,11
103,07,27,16,10,2,01大同區,承德路 敦煌路,0,2,1,B03,1,34,3,8,50,04,01
103,07,27,16,10,2,01大同區,承德路 敦煌路,0,2,2,C03,1,26,2,8,50,04,01
103,07,27,16,10,2,01大同區,承德路 敦煌路,0,2,3,H02,2,26,2,8,50,04,01
103,07,28,11,52,2,01大同區,大同區環河北路2段13號,0,1,1,B03,1,51,3,8,50,03,02
103,07,28,11,52,2,01大同區,大同區環河北路2段13號,0,1,2,C03,1,20,2,8,50,03,02
103,07,28,15,40,2,01大同區,延平北路 長安西路,0,1,1,B03,2,54,3,8,50,05,01
103,07,28,15,40,2,01大同區,延平北路 長安西路,0,1,2,C03,1,20,2,8,50,05,01
103,07,29,14,28,2,01大同區,市民大道 環河北路,0,1,1,C03,1,36,3,8,40,04,01
103,07,29,14,28,2,01大同區,市民大道 環河北路,0,1,2,C03,2,36,2,8,40,04,01
103,08,01,18,30,2,01大同區,承德橋往南機慢車專用道,0,2,1,C03,1,18,2,8,40,08,11
103,08,01,18,30,2,01大同區,承德橋往南機慢車專用道,0,2,2,F01,2,46,2,8,40,08,11
103,08,02,19,25,2,01大同區,鄭州路 延平北路,0,1,1,C03,1,32,3,8,40,04,01
103,08,02,19,25,2,01大同區,鄭州路 延平北路,0,1,2,C03,2,38,2,8,40,04,01
103,08,08,08,20,2,01大同區,環河北路 忠孝西路,0,2,1,B01,1,52,3,8,50,03,02
103,08,08,08,20,2,01大同區,環河北路 忠孝西路,0,2,2,C03,1,75,2,8,50,03,02
103,08,08,08,20,2,01大同區,環河北路 忠孝西路,0,2,3,H02,2,76,2,8,50,03,02
103,08,11,01,25,2,01大同區,民權西路 大龍街,0,2,1,C03,1,27,2,8,50,04,04
103,08,11,01,25,2,01大同區,民權西路 大龍街,0,2,2,C03,1,26,2,8,50,04,04
103,08,11,17,28,2,01大同區,大同區延平北路1段30號,0,1,1,A04,1,31,3,8,50,04,02
103,08,11,17,28,2,01大同區,大同區延平北路1段30號,0,1,2,C03,1,18,2,8,50,04,02
103,08,21,10,30,2,01大同區,大同區民權西路144巷,0,3,1,C03,2,19,2,8,50,04,02
103,08,21,10,30,2,01大同區,大同區民權西路144巷,0,3,2,C03,2,36,2,8,50,04,02
103,08,21,10,30,2,01大同區,大同區民權西路144巷,0,3,3,H02,2,38,2,8,50,04,02
103,08,08,03,30,2,01大同區,環河北路 市民大道,0,1,1,B12,1,23,3,7,40,14,07
103,08,08,03,30,2,01大同區,環河北路 市民大道,0,1,2,B12,1,73,3,7,40,14,07
103,08,08,03,30,2,01大同區,環河北路 市民大道,0,1,3,B01,1,43,3,7,40,14,07
103,08,08,03,30,2,01大同區,環河北路 市民大道,0,1,4,H02,2,42,2,7,40,14,07
103,08,21,11,20,2,01大同區,大同區民權西路141號,0,1,1,F01,2,55,3,8,0,15,20
103,08,21,11,20,2,01大同區,大同區民權西路141號,0,1,2,H01,2,74,2,8,0,15,20
103,08,26,07,10,2,01大同區,環河北路 酒泉街,0,1,1,B03,1,44,3,8,50,03,01
103,08,26,07,10,2,01大同區,環河北路 酒泉街,0,1,2,C03,1,46,2,8,50,03,01
103,08,14,07,45,2,01大同區,大同區台北橋,0,2,1,C03,1,31,2,8,50,08,11
103,08,14,07,45,2,01大同區,大同區台北橋,0,2,2,C03,2,63,2,8,50,08,11
103,08,17,19,15,2,01大同區,延平北路 民生西路,0,2,1,B03,1,36,3,7,50,04,01
103,08,17,19,15,2,01大同區,延平北路 民生西路,0,2,2,C03,1,18,2,7,50,04,01
103,08,17,19,15,2,01大同區,延平北路 民生西路,0,2,3,H02,2,15,2,7,50,04,01
103,08,19,11,03,2,01大同區,台北橋機車道東往西,0,2,1,C03,1,30,2,8,50,08,11
103,08,19,11,03,2,01大同區,台北橋機車道東往西,0,2,2,C03,1,73,3,8,50,08,11
103,08,19,11,03,2,01大同區,台北橋機車道東往西,0,2,3,H02,2,29,2,8,50,08,11
103,08,19,12,35,2,01大同區,大同區承德路2段158號,0,1,1,B03,1,45,3,8,50,14,09
103,08,19,12,35,2,01大同區,大同區承德路2段158號,0,1,2,C03,1,27,2,8,50,14,09
103,09,03,08,55,2,01大同區,長安西路 塔城街,0,1,1,C03,1,30,2,8,50,04,01
103,09,03,08,55,2,01大同區,長安西路 塔城街,0,1,2,C03,1,44,3,8,50,04,01
103,09,06,09,15,2,01大同區,鄭州路 塔城街,0,2,1,C03,1,20,2,8,40,03,06
103,09,06,09,15,2,01大同區,鄭州路 塔城街,0,2,2,C03,2,65,2,8,40,03,06
103,08,21,12,00,2,01大同區,大同區南京西路123號,0,1,1,C03,1,22,3,8,50,14,09
103,08,21,12,00,2,01大同區,大同區南京西路123號,0,1,2,,3,,,8,50,14,09
103,08,21,12,00,2,01大同區,大同區南京西路123號,0,1,3,H02,2,56,2,8,50,14,09
103,10,13,22,46,2,01大同區,重慶北路 民權西路,0,2,1,C03,1,24,2,7,50,14,09
103,10,13,22,46,2,01大同區,重慶北路 民權西路,0,2,2,F01,1,52,2,7,50,14,09
103,08,11,09,48,2,01大同區,大同區承德路1段32號,0,1,1,A02,1,48,3,8,50,03,02
103,08,11,09,48,2,01大同區,大同區承德路1段32號,0,1,2,C03,2,31,2,8,50,03,02
103,08,11,09,48,2,01大同區,大同區承德路1段32號,0,1,3,B01,1,58,3,8,50,03,02
103,08,13,22,08,2,01大同區,大同區承德路2段86號,0,1,1,C01,1,32,2,8,50,14,09
103,08,13,22,08,2,01大同區,大同區承德路2段86號,0,1,2,A02,1,28,3,8,50,14,09
103,08,14,19,10,2,01大同區,承德路2段91巷口,0,1,1,B02,1,55,3,8,50,03,01
103,08,14,19,10,2,01大同區,承德路2段91巷口,0,1,2,C03,2,29,2,8,50,03,01
103,08,14,20,20,2,01大同區,鄭州路29巷口,0,1,1,C03,1,,4,8,40,03,01
103,08,14,20,20,2,01大同區,鄭州路29巷口,0,1,2,C03,1,28,3,8,40,03,01
103,08,14,20,20,2,01大同區,鄭州路29巷口,0,1,3,H02,2,28,2,8,40,03,01
103,08,16,17,08,2,01大同區,忠孝西路 鄭州路38巷,0,1,1,B03,1,32,3,8,50,04,01
103,08,16,17,08,2,01大同區,忠孝西路 鄭州路38巷,0,1,2,C03,1,39,2,8,50,04,01
103,09,01,21,37,2,01大同區,市民大道地下街Y1出,0,2,3,B03,1,43,3,8,40,14,09
103,09,08,13,50,2,01大同區,大同區承德路3段246號,0,1,1,B03,1,43,3,8,50,14,09
103,09,08,13,50,2,01大同區,大同區承德路3段246號,0,1,2,C03,1,36,2,8,50,14,09
103,09,10,08,10,2,01大同區,大同區環河北路2段289號,0,1,1,C03,1,26,2,8,50,14,09
103,09,10,08,10,2,01大同區,大同區環河北路2段289號,0,1,2,B03,2,28,3,8,50,14,09
103,09,12,03,05,1,01大同區,重慶北路3段223巷口,1,0,1,B03,1,35,1,8,40,03,01
103,09,12,03,05,1,01大同區,重慶北路3段223巷口,1,0,2,E03,1,28,3,8,40,03,01
103,09,12,03,05,1,01大同區,重慶北路3段223巷口,1,0,3,E03,1,31,3,8,40,03,01
103,09,20,16,00,2,01大同區,大同區,0,1,1,F01,1,20,2,8,0,14,09
103,09,20,16,00,2,01大同區,大同區,0,1,2,,3,,,8,0,14,09
103,09,21,15,28,2,01大同區,大同區昌吉街1號,0,1,1,B12,1,52,3,8,50,14,09
103,09,21,15,28,2,01大同區,大同區昌吉街1號,0,1,2,C03,1,19,2,8,50,14,09
103,09,24,22,00,2,01大同區,重慶北路 民族西路,0,1,1,B03,2,34,4,8,50,04,01
103,09,24,22,00,2,01大同區,重慶北路 民族西路,0,1,2,C03,1,25,2,8,50,04,01
103,10,27,23,00,2,01大同區,民權西路144巷10弄前,0,1,1,B12,1,24,3,7,30,04,01
103,10,27,23,00,2,01大同區,民權西路144巷10弄前,0,1,2,C03,1,34,2,7,30,04,01
103,10,30,13,29,2,01大同區,大同區延平北路3段16號,0,1,1,B01,1,43,3,8,50,03,01
103,10,30,13,29,2,01大同區,大同區延平北路3段16號,0,1,2,C03,2,47,2,8,50,03,01
103,11,04,09,30,2,01大同區,市民大道 環河北路,0,1,1,B03,1,43,3,8,40,04,01
103,11,04,09,30,2,01大同區,市民大道 環河北路,0,1,2,C03,2,48,2,8,40,04,01
103,11,04,14,14,1,01大同區,大同區民生西路175號,1,1,1,C03,1,24,2,8,50,03,01
103,11,04,14,14,1,01大同區,大同區民生西路175號,1,1,2,H01,1,64,1,8,50,03,01
103,11,18,09,29,2,01大同區,重慶北路 長安西路,0,1,1,B03,1,49,3,7,50,04,01
103,11,18,09,29,2,01大同區,重慶北路 長安西路,0,1,2,C03,1,28,2,7,50,04,01
103,07,26,14,42,2,01大同區,大同區環河北路1段351號,0,1,1,C03,1,53,3,8,50,14,08
103,07,26,14,42,2,01大同區,大同區環河北路1段351號,0,1,2,C03,1,18,2,8,50,14,08
103,07,26,18,20,2,01大同區,承德路1段69巷10號,0,1,1,B03,1,47,3,8,30,13,22
103,07,26,18,20,2,01大同區,承德路1段69巷10號,0,1,2,C03,1,45,2,8,30,13,22
103,07,30,13,15,2,01大同區,大同區酒泉街123號,0,1,1,H01,1,102,4,8,50,03,09
103,07,30,13,15,2,01大同區,大同區酒泉街123號,0,1,2,C03,1,18,2,8,50,03,09
103,08,12,22,25,2,01大同區,延平北路3段31巷口,0,2,1,B01,1,60,3,6,40,04,09
103,08,12,22,25,2,01大同區,延平北路3段31巷口,0,2,2,C03,1,48,2,6,40,04,09
103,08,12,22,25,2,01大同區,延平北路3段31巷口,0,2,3,H02,2,23,2,6,40,04,09
103,08,19,14,26,2,01大同區,大同區重慶北路3段255號,0,1,1,B03,1,35,3,6,50,14,08
103,08,19,14,26,2,01大同區,大同區重慶北路3段255號,0,1,2,C03,1,34,2,6,50,14,08
103,07,25,10,45,2,01大同區,重慶北路 民權西路,0,1,1,E02,1,51,3,8,0,04,01
103,07,25,10,45,2,01大同區,重慶北路 民權西路,0,1,2,C03,1,25,2,8,0,04,01
103,07,28,12,20,2,01大同區,大同區承德路1段37號,0,1,1,B03,1,46,3,8,0,04,02
103,07,28,12,20,2,01大同區,大同區承德路1段37號,0,1,2,H01,2,44,2,8,0,04,02
103,08,17,00,31,2,01大同區,大同區民權西路161號,0,1,1,B01,1,52,3,7,0,04,02
103,08,17,00,31,2,01大同區,大同區民權西路161號,0,1,2,C03,1,19,2,7,0,04,02
103,09,05,08,45,2,01大同區,大同區延平北路2段82號,0,1,1,B03,2,51,3,8,0,14,09
103,09,05,08,45,2,01大同區,大同區延平北路2段82號,0,1,2,C03,2,20,2,8,0,14,09
103,08,28,11,05,2,01大同區,大同區環河北路1段295號,0,1,1,F01,1,14,2,8,0,14,09
103,08,28,11,05,2,01大同區,大同區環河北路1段295號,0,1,2,B01,1,53,3,8,0,14,09
103,08,28,11,05,2,01大同區,大同區環河北路1段295號,0,1,3,B12,1,51,3,8,0,14,09
103,07,30,08,20,2,01大同區,大同區昌吉街31號,0,2,1,C03,1,25,2,8,50,03,02
103,07,30,08,20,2,01大同區,大同區昌吉街31號,0,2,2,C03,2,31,2,8,50,03,02
103,07,30,17,50,2,01大同區,赤峰街41巷口,0,2,1,C03,2,36,2,8,30,04,01
103,07,30,17,50,2,01大同區,赤峰街41巷口,0,2,2,C03,2,37,2,8,30,04,01
103,07,31,07,22,2,01大同區,重慶北路 民權西路,0,3,1,C03,2,22,2,6,50,04,02
103,07,31,07,22,2,01大同區,重慶北路 民權西路,0,3,2,C03,1,47,2,6,50,04,02
103,07,31,07,22,2,01大同區,重慶北路 民權西路,0,3,3,H02,2,19,2,6,50,04,02
103,08,18,14,00,2,01大同區,延平北路 保安街,0,1,1,B02,2,41,3,8,50,04,01
103,08,18,14,00,2,01大同區,延平北路 保安街,0,1,2,C03,2,36,2,8,50,04,01
103,08,21,01,25,2,01大同區,環河北路 民生西路,0,1,1,B03,1,40,3,8,50,04,01
103,08,21,01,25,2,01大同區,環河北路 民生西路,0,1,2,C03,1,39,2,8,50,04,01
103,08,22,19,10,2,01大同區,大同區鄭州路55號,0,1,1,G06,1,,4,8,40,14,09
103,08,22,19,10,2,01大同區,大同區鄭州路55號,0,1,2,C03,2,49,2,8,40,14,09
103,08,28,07,15,2,01大同區,鄭州路83巷口,0,2,1,C03,1,34,2,8,40,14,09
103,08,28,07,15,2,01大同區,鄭州路83巷口,0,2,2,C03,1,46,2,8,40,14,09
103,09,06,13,30,2,01大同區,保安街 甘州街,0,1,1,B12,1,58,3,8,50,04,01
103,09,06,13,30,2,01大同區,保安街 甘州街,0,1,2,H01,2,76,2,8,50,04,01
103,09,14,05,35,2,01大同區,鄭州路 延平北路,0,1,1,C03,2,18,3,8,40,04,01
103,09,14,05,35,2,01大同區,鄭州路 延平北路,0,1,2,C03,2,40,2,8,40,04,01
103,09,14,19,00,2,01大同區,大龍街215巷口,0,1,1,G06,1,,4,8,30,04,01
103,09,14,19,00,2,01大同區,大龍街215巷口,0,1,2,C03,1,24,2,8,30,04,01
103,09,16,13,00,2,01大同區,延平北路 敦煌路,0,1,1,B01,1,63,3,8,50,04,01
103,09,16,13,00,2,01大同區,延平北路 敦煌路,0,1,2,C02,1,41,2,8,50,04,01
103,09,19,15,07,2,01大同區,大同區鄭州路109號,0,1,1,B12,1,42,4,8,40,14,09
103,09,19,15,07,2,01大同區,大同區鄭州路109號,0,1,2,C03,1,23,2,8,40,14,09
103,08,31,22,15,2,01大同區,重慶北路3段55巷口,0,2,1,C03,2,34,2,8,50,04,02
103,08,31,22,15,2,01大同區,重慶北路3段55巷口,0,2,2,A04,1,55,3,8,50,04,02
103,08,31,22,15,2,01大同區,重慶北路3段55巷口,0,2,3,H02,2,39,2,8,50,04,02
103,08,22,01,05,2,01大同區,承德路 民權西路,0,3,1,C03,1,19,2,8,50,04,01
103,08,22,01,05,2,01大同區,承德路 民權西路,0,3,2,C03,1,21,2,8,50,04,01
103,08,22,01,05,2,01大同區,承德路 民權西路,0,3,3,H02,2,19,2,8,50,04,01
103,08,12,18,20,2,01大同區,大同區酒泉街115號,0,2,1,C04,1,102,4,8,50,03,01
103,08,12,18,20,2,01大同區,大同區酒泉街115號,0,2,2,H01,2,62,2,8,50,03,01
103,08,12,18,20,2,01大同區,大同區酒泉街115號,0,2,3,H01,2,59,2,8,50,03,01
103,08,26,00,19,2,01大同區,承德路3段90巷 昌吉街33巷,0,2,1,C03,1,47,2,8,40,04,01
103,08,26,00,19,2,01大同區,承德路3段90巷 昌吉街33巷,0,2,2,C03,2,36,2,8,40,04,01
103,08,26,19,52,2,01大同區,寧夏路22-8號前,0,1,1,B03,1,56,4,8,40,03,09
103,08,26,19,52,2,01大同區,寧夏路22-8號前,0,1,2,H01,2,42,2,8,40,03,09
103,08,13,21,00,2,01大同區,民族西路 延平北路,0,1,1,B01,1,49,3,7,50,05,02
103,08,13,21,00,2,01大同區,民族西路 延平北路,0,1,2,H01,1,38,2,7,50,05,02
103,08,14,19,40,2,01大同區,大同區重慶北路2段168號,0,1,1,B12,1,60,3,7,50,14,09
103,08,14,19,40,2,01大同區,大同區重慶北路2段168號,0,1,2,C04,2,22,2,7,50,14,09
103,08,16,10,50,2,01大同區,大同區太原路69號,0,1,1,G06,1,,4,8,50,14,09
103,08,16,10,50,2,01大同區,大同區太原路69號,0,1,2,C03,2,66,2,8,50,14,09
103,08,25,22,40,2,01大同區,延平北路 鄭州路,0,2,1,C03,1,21,2,7,40,04,02
103,08,25,22,40,2,01大同區,延平北路 鄭州路,0,2,2,C03,1,33,2,7,40,04,02
103,09,02,16,40,2,01大同區,大同區重慶北路1段52號,0,1,1,C03,1,22,2,8,50,14,09
103,09,02,16,40,2,01大同區,大同區重慶北路1段52號,0,1,2,B12,1,48,3,8,50,14,09
103,09,04,12,35,2,01大同區,延平北路2段61巷口,0,1,1,C03,1,47,4,8,50,04,02
103,09,04,12,35,2,01大同區,延平北路2段61巷口,0,1,2,H01,1,22,2,8,50,04,02
103,09,04,15,30,2,01大同區,大同區民生西路95號,0,1,1,B03,1,102,4,8,50,14,09
103,09,04,15,30,2,01大同區,大同區民生西路95號,0,1,2,C03,2,21,2,8,50,14,09
103,09,04,15,30,2,01大同區,大同區民生西路95號,0,1,3,B03,1,51,3,8,50,14,09
103,09,07,18,40,2,01大同區,延平北路 酒泉街,0,1,1,B03,1,36,3,7,50,04,01
103,09,07,18,40,2,01大同區,延平北路 酒泉街,0,1,2,C03,1,41,2,7,50,04,01
103,09,09,12,14,2,01大同區,民權西路台北橋往新北市機車道,0,1,2,C03,1,46,3,8,50,03,02
103,09,16,08,45,2,01大同區,南京西路344巷39號,0,2,1,C03,1,36,2,8,40,03,02
103,09,16,08,45,2,01大同區,南京西路344巷39號,0,2,2,C03,2,51,2,8,40,03,02
103,09,16,18,35,2,01大同區,大同區承德路3段173號,0,1,1,C03,1,,4,7,50,14,09
103,09,16,18,35,2,01大同區,大同區承德路3段173號,0,1,2,C03,1,41,2,7,50,14,09
103,09,26,15,20,2,01大同區,迪化街 歸綏街,0,2,1,C03,1,26,2,8,50,04,01
103,09,26,15,20,2,01大同區,迪化街 歸綏街,0,2,2,C03,1,60,2,8,50,04,01
103,09,27,13,20,2,01大同區,重慶北路3段313巷37號,0,1,1,B12,1,47,4,8,40,14,09
103,09,27,13,20,2,01大同區,重慶北路3段313巷37號,0,1,2,F01,1,13,2,8,40,14,09
103,08,23,07,55,2,01大同區,大同區民權西路272號,0,3,1,C03,1,22,2,8,50,14,09
103,08,23,07,55,2,01大同區,大同區民權西路272號,0,3,2,C03,1,75,2,8,50,14,09
103,08,23,07,55,2,01大同區,大同區民權西路272號,0,3,3,H02,2,71,2,8,50,14,09
103,08,26,07,35,2,01大同區,大同區承德路2段164號,0,2,1,C03,1,27,2,8,50,04,09
103,08,26,07,35,2,01大同區,大同區承德路2段164號,0,2,2,B01,1,68,2,8,50,04,09
103,08,26,07,35,2,01大同區,大同區承德路2段164號,0,2,3,C03,1,36,3,8,50,04,09
103,08,26,11,40,2,01大同區,承德路 民族西路,0,1,1,B03,2,59,3,8,50,04,01
103,08,26,11,40,2,01大同區,承德路 民族西路,0,1,2,C03,1,24,2,8,50,04,01
103,08,27,08,20,2,01大同區,南京西路 承德路,0,1,1,C03,2,23,2,8,50,04,01
103,08,27,08,20,2,01大同區,南京西路 承德路,0,1,2,C03,1,33,3,8,50,04,01
103,08,29,19,30,2,01大同區,大同區重慶北路3段249號,0,1,1,C04,2,52,2,8,50,14,09
103,08,29,19,30,2,01大同區,大同區重慶北路3段249號,0,1,2,B01,1,36,3,8,50,14,09
103,08,29,22,10,2,01大同區,南京西路 延平北路,0,1,1,B03,1,40,3,7,50,04,01
103,08,29,22,10,2,01大同區,南京西路 延平北路,0,1,2,C03,1,18,2,7,50,04,01
103,08,31,02,07,2,01大同區,環河北路 民權西路,0,2,1,B03,1,20,3,7,50,03,01
103,08,31,02,07,2,01大同區,環河北路 民權西路,0,2,2,C03,1,23,2,7,50,03,01
103,08,31,02,07,2,01大同區,環河北路 民權西路,0,2,3,H02,2,23,2,7,50,03,01
103,08,31,16,39,2,01大同區,長安西路 承德路,0,2,1,C03,1,19,2,8,50,04,03
103,08,31,16,39,2,01大同區,長安西路 承德路,0,2,2,C03,1,26,2,8,50,04,03
