發生年,發生月,發生日,發生時,發生分,區序,處理別,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,4天候,7速限,8道路型態,9事故位置
102,04,14,18,40,08士林區,2,士林區延平北路6段與通河西街2段口,0,2,2,B03,1,31,2,8,50,05,01
102,04,14,18,40,08士林區,2,士林區延平北路6段與通河西街2段口,0,2,3,B03,1,40,3,8,50,05,01
102,04,14,18,40,08士林區,2,士林區延平北路6段與通河西街2段口,0,2,4,H02,1,29,2,8,50,05,01
102,04,19,16,35,08士林區,2,士林區雨聲街38號,0,1,1,B03,1,64,3,8,30,03,01
102,04,19,16,35,08士林區,2,士林區雨聲街38號,0,1,2,C03,1,31,2,8,30,03,01
102,04,20,19,05,08士林區,2,磺溪街 德行西路,0,1,1,B03,2,51,3,6,50,03,01
102,04,20,19,05,08士林區,2,磺溪街 德行西路,0,1,2,H01,1,60,2,6,50,03,01
102,04,20,21,50,08士林區,2,中山北路6段 德行西路,0,1,1,C03,2,24,2,6,50,04,01
102,04,20,21,50,08士林區,2,中山北路6段 德行西路,0,1,2,B02,1,48,3,6,50,04,01
102,04,16,18,58,08士林區,2,承德路4段179巷7號前(事後報案),0,2,1,C03,1,48,2,8,50,14,09
102,04,16,18,58,08士林區,2,承德路4段179巷7號前(事後報案),0,2,2,C03,1,32,2,8,50,14,09
102,04,29,22,10,08士林區,2,福林路士林官邸前,0,1,1,C03,1,18,2,8,50,03,02
102,04,29,22,10,08士林區,2,福林路士林官邸前,0,1,2,B03,1,34,3,8,50,03,02
102,05,03,09,05,08士林區,2,士林區文林路477號,0,2,1,B03,1,33,3,8,50,14,09
102,05,03,09,05,08士林區,2,士林區文林路477號,0,2,2,C03,2,26,2,8,50,14,09
102,05,03,09,05,08士林區,2,士林區文林路477號,0,2,3,C03,2,28,2,8,50,14,09
102,05,04,14,35,08士林區,2,延平北路6段511巷內004電桿,0,1,1,B03,1,53,3,8,40,14,09
102,05,04,14,35,08士林區,2,延平北路6段511巷內004電桿,0,1,2,C03,2,42,2,8,40,14,09
102,05,05,00,33,08士林區,2,忠誠路2段166巷29弄口,0,3,1,C03,1,21,2,8,40,04,01
102,05,05,00,33,08士林區,2,忠誠路2段166巷29弄口,0,3,2,C03,1,24,2,8,40,04,01
102,05,05,00,33,08士林區,2,忠誠路2段166巷29弄口,0,3,3,H02,1,26,2,8,40,04,01
102,05,19,15,35,08士林區,2,士林區克強路50巷,0,1,1,B03,1,49,3,8,50,04,01
102,05,19,15,35,08士林區,2,士林區克強路50巷,0,1,2,C03,1,17,3,8,50,04,01
102,05,19,15,35,08士林區,2,士林區克強路50巷,0,1,3,H02,2,13,2,8,50,04,01
102,01,21,09,58,08士林區,2,士林區忠誠路1段101號,0,1,1,C03,1,22,3,8,50,14,08
102,01,21,09,58,08士林區,2,士林區忠誠路1段101號,0,1,2,C03,2,43,2,8,50,14,08
102,02,03,23,22,08士林區,2,承德路 士商路,0,1,1,C03,1,44,2,8,50,03,01
102,02,03,23,22,08士林區,2,承德路 士商路,0,1,2,C03,1,54,3,8,50,03,01
102,02,08,08,00,08士林區,2,士林區承德路與通河東街2段口,0,2,1,C04,2,46,2,8,50,14,11
102,02,08,08,00,08士林區,2,士林區承德路與通河東街2段口,0,2,2,C03,1,34,2,8,50,14,11
102,03,07,09,15,08士林區,2,士林區福華路281號,0,2,1,C03,2,23,2,8,50,14,09
102,03,07,09,15,08士林區,2,士林區福華路281號,0,2,2,C03,1,55,2,8,50,14,09
102,03,15,17,41,08士林區,2,福德路 文林路,0,1,1,B03,1,22,3,8,50,14,09
102,03,15,17,41,08士林區,2,福德路 文林路,0,1,2,C03,1,21,2,8,50,14,09
102,04,15,19,00,08士林區,2,仰德大道1段6巷63號前河堤旁,0,2,1,C03,2,39,2,8,20,14,09
102,04,15,19,00,08士林區,2,仰德大道1段6巷63號前河堤旁,0,2,2,,3,,,8,20,14,09
102,04,15,19,00,08士林區,2,仰德大道1段6巷63號前河堤旁,0,2,3,B03,1,35,3,8,20,14,09
102,04,15,19,00,08士林區,2,仰德大道1段6巷63號前河堤旁,0,2,4,H02,1,44,2,8,20,14,09
102,01,28,08,40,08士林區,2,雨農路7巷口,0,2,1,B03,1,41,3,8,50,03,01
102,01,28,08,40,08士林區,2,雨農路7巷口,0,2,2,B01,1,57,3,8,50,03,01
102,01,28,08,40,08士林區,2,雨農路7巷口,0,2,3,H02,2,39,2,8,50,03,01
102,01,28,08,40,08士林區,2,雨農路7巷口,0,2,4,H02,1,1,2,8,50,03,01
102,02,06,20,15,08士林區,2,士林區中正路與中山北路5段口,0,1,1,C03,1,19,2,8,50,04,01
102,02,06,20,15,08士林區,2,士林區中正路與中山北路5段口,0,1,2,B03,1,48,3,8,50,04,01
102,02,17,10,57,08士林區,2,士林區中正路115號,0,3,1,C03,1,50,2,8,50,14,09
102,02,17,10,57,08士林區,2,士林區中正路115號,0,3,2,E03,1,32,2,8,50,14,09
102,02,17,10,57,08士林區,2,士林區中正路115號,0,3,3,H02,2,47,2,8,50,14,09
102,02,19,06,55,08士林區,2,中山北路7段114巷72弄1號,0,2,1,B03,1,51,3,8,40,03,01
102,02,19,06,55,08士林區,2,中山北路7段114巷72弄1號,0,2,2,B03,1,56,2,8,40,03,01
102,02,19,06,55,08士林區,2,中山北路7段114巷72弄1號,0,2,3,H02,2,12,2,8,40,03,01
102,02,20,14,30,08士林區,2,延平北路8段2巷153弄 防汛道路,0,2,1,C03,1,19,2,8,40,14,09
102,02,20,14,30,08士林區,2,延平北路8段2巷153弄 防汛道路,0,2,2,C03,2,52,2,8,40,14,09
102,02,21,12,15,08士林區,2,中山北路5段 福林路,0,1,1,B03,1,23,3,8,50,04,01
102,02,21,12,15,08士林區,2,中山北路5段 福林路,0,1,2,C04,2,51,2,8,50,04,01
102,03,02,18,30,08士林區,2,士林區文昌路95號,0,1,1,B03,1,43,3,8,50,03,01
102,03,02,18,30,08士林區,2,士林區文昌路95號,0,1,2,C03,1,61,2,8,50,03,01
102,03,09,09,30,08士林區,2,忠誠路1段173巷 德行東路190巷口,0,1,1,B03,2,47,3,8,40,04,01
102,03,09,09,30,08士林區,2,忠誠路1段173巷 德行東路190巷口,0,1,2,C03,1,66,2,8,40,04,01
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,1,C03,1,28,2,8,50,03,02
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,2,B03,1,,,8,50,03,02
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,3,B03,1,,,8,50,03,02
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,4,B03,1,,,8,50,03,02
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,5,B03,2,56,3,8,50,03,02
102,04,21,16,00,08士林區,2,士林區士東路103號,0,1,6,B03,2,,,8,50,03,02
102,03,08,15,40,08士林區,2,通河西街1段堤外越堤道,0,1,1,F01,2,75,2,8,40,03,02
102,03,08,15,40,08士林區,2,通河西街1段堤外越堤道,0,1,2,,3,,,8,40,03,02
102,04,07,01,05,08士林區,2,士林區環河北路3段95號,0,2,1,G06,1,,4,8,50,14,09
102,04,07,01,05,08士林區,2,士林區環河北路3段95號,0,2,2,C03,1,25,2,8,50,14,09
102,04,07,01,05,08士林區,2,士林區環河北路3段95號,0,2,3,H02,2,24,2,8,50,14,09
102,04,06,17,00,08士林區,2,中正路 基河路,0,1,1,B03,1,30,3,6,50,04,01
102,04,06,17,00,08士林區,2,中正路 基河路,0,1,2,H01,1,62,2,6,50,04,01
102,04,07,18,45,08士林區,2,士林區福林路229號,0,1,1,C03,1,58,2,8,50,14,09
102,04,07,18,45,08士林區,2,士林區福林路229號,0,1,2,B03,1,23,3,8,50,14,09
102,04,07,18,45,08士林區,2,士林區福林路229號,0,1,3,B03,1,,4,8,50,14,09
102,04,08,08,20,08士林區,2,至誠路2段 中山北路5段802巷口,0,1,1,B03,2,31,3,8,50,05,01
102,04,08,08,20,08士林區,2,至誠路2段 中山北路5段802巷口,0,1,2,C04,2,49,2,8,50,05,01
102,04,06,12,10,08士林區,2,德行西路 福華路,0,1,1,C03,2,48,3,6,50,04,01
102,04,06,12,10,08士林區,2,德行西路 福華路,0,1,2,C04,2,47,2,6,50,04,01
102,03,29,08,40,08士林區,2,中山北路6段044燈桿,0,1,1,B01,1,45,3,8,50,14,08
102,03,29,08,40,08士林區,2,中山北路6段044燈桿,0,1,2,C03,2,28,2,8,50,14,08
102,02,15,14,50,08士林區,2,忠誠路2段166巷28弄,0,2,1,C03,2,29,2,7,40,04,01
102,02,15,14,50,08士林區,2,忠誠路2段166巷28弄,0,2,2,C03,1,22,2,7,40,04,01
102,02,15,18,05,08士林區,2,士林區中社路1段與至善路2段口,0,2,1,B03,2,37,3,7,50,03,01
102,02,15,18,05,08士林區,2,士林區中社路1段與至善路2段口,0,2,2,C03,1,29,2,7,50,03,01
102,02,15,18,05,08士林區,2,士林區中社路1段與至善路2段口,0,2,3,H02,2,23,2,7,50,03,01
102,02,16,14,10,08士林區,2,士林區福林路240號,0,2,1,B02,1,30,3,8,50,14,09
102,02,16,14,10,08士林區,2,士林區福林路240號,0,2,2,C03,1,18,2,8,50,14,09
102,02,16,14,10,08士林區,2,士林區福林路240號,0,2,3,H02,2,18,2,8,50,14,09
102,02,17,21,54,08士林區,2,士林區文林路766號,0,1,1,G06,1,101,4,8,50,03,01
102,02,17,21,54,08士林區,2,士林區文林路766號,0,1,2,C03,1,18,2,8,50,03,01
102,02,18,08,20,08士林區,2,中正路015標牌 百齡橋,0,2,1,A12,1,44,3,8,50,14,09
102,02,18,08,20,08士林區,2,中正路015標牌 百齡橋,0,2,2,B03,1,63,2,8,50,14,09
102,02,18,08,20,08士林區,2,中正路015標牌 百齡橋,0,2,3,B03,1,34,2,8,50,14,09
102,02,18,08,20,08士林區,2,中正路015標牌 百齡橋,0,2,4,B03,2,29,3,8,50,14,09
102,03,02,22,00,08士林區,2,中山北路7段82巷25號,0,1,1,C04,2,79,3,8,50,14,09
102,03,02,22,00,08士林區,2,中山北路7段82巷25號,0,1,2,C03,1,20,3,8,50,14,09
102,03,02,22,00,08士林區,2,中山北路7段82巷25號,0,1,3,H02,2,66,2,8,50,14,09
102,03,03,23,55,08士林區,2,基河路 大南路,0,2,1,B01,1,41,3,8,50,04,01
102,03,03,23,55,08士林區,2,基河路 大南路,0,2,2,C03,1,18,3,8,50,04,01
102,03,03,23,55,08士林區,2,基河路 大南路,0,2,3,C03,2,19,2,8,50,04,01
102,03,03,23,55,08士林區,2,基河路 大南路,0,2,4,H03,2,18,2,8,50,04,01
102,03,05,09,10,08士林區,2,士林區通河東街1段125號,0,2,2,C03,2,25,2,8,30,03,02
102,03,05,09,10,08士林區,2,士林區通河東街1段125號,0,2,3,B12,1,61,3,8,30,03,02
102,03,13,18,15,08士林區,2,士林區中山北路7段116巷,0,1,1,C03,2,30,2,6,50,03,01
102,03,13,18,15,08士林區,2,士林區中山北路7段116巷,0,1,2,B01,1,46,3,6,50,03,01
102,03,18,17,40,08士林區,2,士林區忠義街71巷,0,2,1,C03,2,57,2,8,50,03,01
102,03,18,17,40,08士林區,2,士林區忠義街71巷,0,2,2,C03,1,34,2,8,50,03,01
102,03,19,10,35,08士林區,2,中山北路 福林路,0,1,1,C03,1,24,2,8,50,14,09
102,03,19,10,35,08士林區,2,中山北路 福林路,0,1,2,C03,2,32,3,8,50,14,09
102,03,20,09,00,08士林區,2,士林區德行西路111巷,0,1,1,B03,1,30,3,8,50,03,01
102,03,20,09,00,08士林區,2,士林區德行西路111巷,0,1,2,C03,1,21,2,8,50,03,01
102,04,02,17,45,08士林區,2,文林路 大南路,0,1,1,C03,1,18,3,7,50,04,01
102,04,02,17,45,08士林區,2,文林路 大南路,0,1,2,H01,1,83,2,7,50,04,01
102,04,03,18,40,08士林區,2,德行西路 福華路,0,1,1,B03,1,46,3,8,50,04,01
102,04,03,18,40,08士林區,2,德行西路 福華路,0,1,2,C03,2,21,2,8,50,04,01
102,02,17,11,56,08士林區,2,至善路2段(127號燈桿) 中社路,0,1,1,F01,1,30,2,8,50,12,09
102,02,17,11,56,08士林區,2,至善路2段(127號燈桿) 中社路,0,1,2,B03,1,35,3,8,50,12,09
102,02,17,19,04,08士林區,2,天母東路8巷23號,0,1,1,C03,1,20,2,8,40,03,02
102,02,17,19,04,08士林區,2,天母東路8巷23號,0,1,2,B03,1,36,3,8,40,03,02
102,02,17,19,04,08士林區,2,天母東路8巷23號,0,1,3,,3,,,8,40,03,02
102,02,18,10,10,08士林區,2,忠誠路1段173巷 德行東路190巷,0,1,1,B01,1,55,3,8,40,04,01
102,02,18,10,10,08士林區,2,忠誠路1段173巷 德行東路190巷,0,1,2,C03,2,46,2,8,40,04,01
102,03,18,13,25,08士林區,2,大北大東路,0,1,1,C03,1,24,2,8,30,04,01
102,03,18,13,25,08士林區,2,大北大東路,0,1,2,B03,1,59,3,8,30,04,01
102,03,31,23,05,08士林區,2,福林路 至善路1段,0,1,1,B03,2,28,3,8,50,03,01
102,03,31,23,05,08士林區,2,福林路 至善路1段,0,1,2,C01,1,28,2,8,50,03,01
102,04,02,06,50,08士林區,2,中正士商路,0,1,1,A02,1,31,3,7,50,04,01
102,04,02,06,50,08士林區,2,中正士商路,0,1,2,C03,2,61,2,7,50,04,01
102,04,16,20,10,08士林區,2,中山北路6段 德行東路,0,1,1,B01,1,52,3,8,50,04,02
102,04,16,20,10,08士林區,2,中山北路6段 德行東路,0,1,2,H01,2,78,2,8,50,04,02
102,02,26,17,18,08士林區,2,士林區基河路300巷,0,2,1,C03,2,19,3,8,50,03,01
102,02,26,17,18,08士林區,2,士林區基河路300巷,0,2,2,C03,2,32,2,8,50,03,01
102,02,26,17,18,08士林區,2,士林區基河路300巷,0,2,3,H02,2,6,2,8,50,03,01
102,03,04,15,32,08士林區,2,士林區仰德大道3段105巷,0,2,1,C03,1,20,2,8,40,04,01
102,03,04,15,32,08士林區,2,士林區仰德大道3段105巷,0,2,2,C03,1,20,2,8,40,04,01
102,03,05,09,23,08士林區,2,天母西路62巷口,0,1,1,B03,1,53,3,8,40,03,01
102,03,05,09,23,08士林區,2,天母西路62巷口,0,1,2,C03,1,20,2,8,40,03,01
102,03,05,13,54,08士林區,2,士林區中正路與延平北路6段口,0,1,1,B03,1,58,3,8,50,04,02
102,03,05,13,54,08士林區,2,士林區中正路與延平北路6段口,0,1,2,H01,1,56,2,8,50,04,02
102,03,19,11,27,08士林區,2,福林路 中山北路5段470巷,0,1,1,B01,1,41,3,8,50,03,01
102,03,19,11,27,08士林區,2,福林路 中山北路5段470巷,0,1,2,C03,1,18,2,8,50,03,01
102,03,19,19,12,08士林區,2,福國路 福華路,0,1,1,C03,1,57,2,8,50,09,09
102,03,19,19,12,08士林區,2,福國路 福華路,0,1,2,B03,1,56,3,8,50,09,09
102,03,19,21,32,08士林區,2,士林區承德路5段與通河東街2段口,0,4,1,C03,1,18,2,8,60,04,11
102,03,19,21,32,08士林區,2,士林區承德路5段與通河東街2段口,0,4,2,C03,2,44,2,8,60,04,11
102,03,19,21,32,08士林區,2,士林區承德路5段與通河東街2段口,0,4,3,C03,1,58,2,8,60,04,11
102,03,19,21,32,08士林區,2,士林區承德路5段與通河東街2段口,0,4,4,H02,2,39,2,8,60,04,11
102,03,20,09,17,08士林區,2,延平北路5段136巷27弄40號,0,2,1,B12,1,32,3,6,40,04,02
102,03,20,09,17,08士林區,2,延平北路5段136巷27弄40號,0,2,2,C03,1,74,2,6,40,04,02
102,03,20,09,17,08士林區,2,延平北路5段136巷27弄40號,0,2,3,H02,2,70,2,6,40,04,02
102,03,28,17,40,08士林區,2,故宮路35巷口,0,1,1,C03,1,42,3,7,50,03,01
102,03,28,17,40,08士林區,2,故宮路35巷口,0,1,2,C03,1,25,2,7,50,03,01
102,04,01,09,00,08士林區,2,士林區承德路5段78號,0,1,1,B03,1,59,3,6,50,14,09
102,04,01,09,00,08士林區,2,士林區承德路5段78號,0,1,2,C03,2,23,2,6,50,14,09
102,04,02,16,02,08士林區,2,士林區士東路23號,0,3,1,C03,1,60,2,7,50,03,01
102,04,02,16,02,08士林區,2,士林區士東路23號,0,3,2,H01,1,10,2,7,50,03,01
102,04,02,16,02,08士林區,2,士林區士東路23號,0,3,3,H02,2,52,2,7,50,03,01
102,04,02,23,21,08士林區,2,中正路 基河路,0,1,1,B03,1,42,3,6,50,04,01
102,04,02,23,21,08士林區,2,中正路 基河路,0,1,2,H01,2,63,2,6,50,04,01
102,04,03,10,58,08士林區,2,中正路 文昌路,0,1,1,A04,1,59,3,8,50,04,02
102,04,03,10,58,08士林區,2,中正路 文昌路,0,1,2,C03,2,55,2,8,50,04,02
102,04,07,16,23,08士林區,2,磺溪街21巷口,0,1,1,C03,2,42,2,8,50,03,01
102,04,07,16,23,08士林區,2,磺溪街21巷口,0,1,2,B03,1,53,3,8,50,03,01
102,02,27,07,24,08士林區,2,士林區中正路586巷,0,1,1,B03,1,41,3,8,50,03,02
102,02,27,07,24,08士林區,2,士林區中正路586巷,0,1,2,C03,1,26,2,8,50,03,02
102,03,02,14,55,08士林區,2,士林區文林路100號,0,1,1,B12,1,42,3,8,50,03,01
102,03,02,14,55,08士林區,2,士林區文林路100號,0,1,2,C03,1,24,2,8,50,03,01
102,03,18,21,35,08士林區,2,大東路 福德路,0,1,1,C03,1,21,2,8,50,04,01
102,03,18,21,35,08士林區,2,大東路 福德路,0,1,2,B01,1,54,3,8,50,04,01
102,02,05,18,15,08士林區,2,克強路明德橋,0,1,1,B03,2,32,3,8,50,04,02
102,02,05,18,15,08士林區,2,克強路明德橋,0,1,2,H01,2,60,2,8,50,04,02
102,02,12,01,08,08士林區,2,士林區福港街210巷,0,2,1,C03,1,18,2,6,50,03,01
102,02,12,01,08,08士林區,2,士林區福港街210巷,0,2,2,H01,1,66,2,6,50,03,01
102,02,06,07,45,08士林區,2,中山北路 忠誠路,0,1,1,B03,1,31,3,8,50,04,01
102,02,06,07,45,08士林區,2,中山北路 忠誠路,0,1,2,C03,2,21,2,8,50,04,01
102,02,06,14,18,08士林區,2,士林區芝玉路1段126號,0,2,1,C03,1,22,2,8,40,14,09
102,02,06,14,18,08士林區,2,士林區芝玉路1段126號,0,2,2,,1,,,8,40,14,09
102,02,06,14,18,08士林區,2,士林區芝玉路1段126號,0,2,3,H01,1,55,2,8,40,14,09
102,02,11,11,23,08士林區,2,士林區中山北路6段437號,0,1,1,B03,1,38,3,8,50,03,01
102,02,11,11,23,08士林區,2,士林區中山北路6段437號,0,1,2,C03,1,60,2,8,50,03,01
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,1,B03,1,40,3,8,40,13,09
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,2,H01,2,63,2,8,40,13,09
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,4,C04,1,64,3,8,40,13,09
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,5,B03,1,44,3,8,40,13,09
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,3,C03,2,64,2,8,40,13,09
102,03,23,08,47,08士林區,2,德行東路129巷10號,0,3,6,H01,2,58,2,8,40,13,09
102,03,01,16,05,08士林區,2,東山路25巷口,0,4,1,C03,1,28,2,8,50,13,09
102,03,01,16,05,08士林區,2,東山路25巷口,0,4,2,C03,1,21,2,8,50,13,09
102,03,01,16,05,08士林區,2,東山路25巷口,0,4,4,,3,,,8,50,13,09
102,03,01,16,05,08士林區,2,東山路25巷口,0,4,5,H02,2,23,2,8,50,13,09
102,03,01,16,05,08士林區,2,東山路25巷口,0,4,3,H02,2,15,2,8,50,13,09
102,03,15,10,23,08士林區,2,環河北路 社中街,0,1,1,B03,1,36,3,7,50,14,07
102,03,15,10,23,08士林區,2,環河北路 社中街,0,1,2,B03,1,41,2,7,50,14,07
102,04,30,16,08,08士林區,2,社正路 延平北路,0,1,1,B01,1,56,3,8,50,03,01
102,04,30,16,08,08士林區,2,社正路 延平北路,0,1,2,C03,2,18,2,8,50,03,01
102,02,27,12,30,08士林區,2,德行東路 忠誠路,0,1,1,B03,2,46,2,6,50,04,01
102,02,27,12,30,08士林區,2,德行東路 忠誠路,0,1,2,B02,1,37,3,6,50,04,01
102,02,27,21,25,08士林區,2,中正路 基河路,0,1,1,C03,1,14,2,8,50,04,01
102,02,27,21,25,08士林區,2,中正路 基河路,0,1,2,B03,1,56,3,8,50,04,01
102,04,25,18,55,08士林區,2,士林區福志路64號,0,1,1,B02,1,34,3,6,40,14,09
102,04,25,18,55,08士林區,2,士林區福志路64號,0,1,2,C03,1,46,2,6,40,14,09
102,05,04,15,40,08士林區,2,中山北路5段 福林路,0,2,1,B03,1,36,3,7,50,04,02
102,05,04,15,40,08士林區,2,中山北路5段 福林路,0,2,2,C03,1,22,2,7,50,04,02
102,05,04,15,40,08士林區,2,中山北路5段 福林路,0,2,3,H02,2,8,2,7,50,04,02
102,03,28,14,50,08士林區,2,士林區,0,1,1,B02,1,32,3,8,50,03,03
102,03,28,14,50,08士林區,2,士林區,0,1,2,C03,1,48,2,8,50,03,03
102,03,29,01,10,08士林區,2,華齡街9號(停車格前)百齡國小前,0,1,1,C03,2,43,2,7,40,14,09
102,03,29,01,10,08士林區,2,華齡街9號(停車格前)百齡國小前,0,1,2,B03,1,51,3,7,40,14,09
102,03,30,06,45,08士林區,2,光華路第一轉彎處,0,1,1,B02,1,58,3,8,40,14,09
102,03,30,06,45,08士林區,2,光華路第一轉彎處,0,1,2,C03,1,19,2,8,40,14,09
102,04,12,03,47,08士林區,2,士林區文林路766號,0,1,1,C03,2,44,2,6,50,14,09
102,04,12,03,47,08士林區,2,士林區文林路766號,0,1,2,A12,1,101,4,6,50,14,09
102,04,12,19,30,08士林區,2,雨農路 忠勇街,0,1,1,C03,1,25,2,8,50,04,01
102,04,12,19,30,08士林區,2,雨農路 忠勇街,0,1,2,B03,1,25,3,8,50,04,01
102,04,13,13,11,08士林區,2,中山北路6段370號對面,0,1,1,B03,1,,4,8,50,14,09
102,04,13,13,11,08士林區,2,中山北路6段370號對面,0,1,2,C03,1,24,2,8,50,14,09
102,03,29,15,30,08士林區,2,士林區延平北路6段111號,0,1,1,B12,1,50,3,6,40,04,02
102,03,29,15,30,08士林區,2,士林區延平北路6段111號,0,1,2,C04,2,59,2,6,40,04,02
102,04,14,21,00,08士林區,2,承德路4段 福港街,0,2,1,C03,1,27,2,7,50,04,01
102,04,14,21,00,08士林區,2,承德路4段 福港街,0,2,2,C02,1,38,2,7,50,04,01
102,04,29,01,29,08士林區,2,中正路 文林路,0,1,1,B03,1,57,3,8,50,04,02
102,04,29,01,29,08士林區,2,中正路 文林路,0,1,2,C03,1,19,2,8,50,04,02
102,03,30,22,05,08士林區,2,士林區延平北路7段與通河西街2段口,0,1,1,B03,1,49,3,6,50,05,01
102,03,30,22,05,08士林區,2,士林區延平北路7段與通河西街2段口,0,1,2,C03,1,19,2,6,50,05,01
102,04,07,18,00,08士林區,2,環河北路3段 延平北路5段285巷,0,1,1,C03,2,29,3,7,50,03,01
102,04,07,18,00,08士林區,2,環河北路3段 延平北路5段285巷,0,1,2,F01,1,14,2,7,50,03,01
102,04,10,13,55,08士林區,2,士東路46巷12之1號 地下停車場出入口,0,1,1,B12,1,35,3,7,50,03,01
102,04,10,13,55,08士林區,2,士東路46巷12之1號 地下停車場出入口,0,1,2,C03,2,19,2,7,50,03,01
102,04,14,00,10,08士林區,2,基河路 福德路,0,2,1,B01,1,32,3,6,50,03,01
102,04,14,00,10,08士林區,2,基河路 福德路,0,2,2,C03,2,20,2,6,50,03,01
102,04,14,00,10,08士林區,2,基河路 福德路,0,2,3,H02,2,24,2,6,50,03,01
102,02,22,17,00,08士林區,2,士林區雨聲街53巷,0,1,1,B03,1,32,3,7,30,04,01
102,02,22,17,00,08士林區,2,士林區雨聲街53巷,0,1,2,F01,1,68,2,7,30,04,01
102,02,23,11,51,08士林區,2,士林區仰德大道3段250巷,0,1,1,B03,1,63,3,7,40,04,01
102,02,23,11,51,08士林區,2,士林區仰德大道3段250巷,0,1,2,C03,1,20,2,7,40,04,01
102,02,23,13,05,08士林區,2,文林路740巷 福華路147巷,0,1,1,B01,1,59,3,7,50,04,01
102,02,23,13,05,08士林區,2,文林路740巷 福華路147巷,0,1,2,C03,2,38,2,7,50,04,01
102,03,09,17,56,08士林區,2,士林區天母西路23巷,0,1,1,C03,1,31,2,8,50,03,02
102,03,09,17,56,08士林區,2,士林區天母西路23巷,0,1,2,B03,2,56,3,8,50,03,02
102,02,18,12,50,08士林區,2,格致路 愛富二街,0,3,1,C03,1,19,2,8,50,04,01
102,02,18,12,50,08士林區,2,格致路 愛富二街,0,3,2,C03,1,24,2,8,50,04,01
102,02,18,12,50,08士林區,2,格致路 愛富二街,0,3,3,H02,2,42,2,8,50,04,01
102,02,18,17,45,08士林區,2,士林區承德路4段183號,0,2,1,C03,1,21,2,8,50,14,09
102,02,18,17,45,08士林區,2,士林區承德路4段183號,0,2,2,C03,1,23,3,8,50,14,09
102,02,18,17,45,08士林區,2,士林區承德路4段183號,0,2,3,H02,2,17,2,8,50,14,09
102,06,05,21,40,08士林區,2,士林區至善路2段471號,0,1,2,F01,1,47,2,8,50,14,09
102,06,05,21,40,08士林區,2,士林區至善路2段471號,0,1,3,B03,1,33,3,8,50,14,09
102,06,14,15,00,08士林區,2,至誠路 雨聲街,0,1,1,B03,1,75,3,7,40,03,01
102,06,14,15,00,08士林區,2,至誠路 雨聲街,0,1,2,C03,2,30,2,7,40,03,01
102,08,24,07,20,08士林區,2,士林區中正路622號,0,1,1,B03,1,37,3,8,50,05,01
102,08,24,07,20,08士林區,2,士林區中正路622號,0,1,2,H01,2,73,2,8,50,05,01
102,02,25,06,00,08士林區,2,中山北路6段 克強路,0,1,3,B01,1,56,3,8,50,03,02
102,02,25,06,00,08士林區,2,中山北路6段 克強路,0,1,4,H02,2,26,2,8,50,03,02
102,02,25,14,22,08士林區,2,士林區忠義街70號,0,2,1,C03,1,39,2,8,40,14,09
102,02,25,14,22,08士林區,2,士林區忠義街70號,0,2,2,H01,1,64,2,8,40,14,09
102,04,10,12,20,08士林區,2,士林區仰德大道3段5巷,0,1,1,B12,1,50,3,7,40,03,01
102,04,10,12,20,08士林區,2,士林區仰德大道3段5巷,0,1,2,C03,1,20,2,7,40,03,01
102,04,26,22,30,08士林區,2,中山北路6段德行西路,0,1,1,B03,1,29,3,7,50,04,01
102,02,27,07,40,08士林區,2,文林路404巷口,0,2,1,C03,1,58,2,7,50,03,01
